"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.166125833E-1,-1.506745028E0,7.270585817E-1,-1.849887709E0,2.494189106E0
6.266435833E-1,-1.385618494E0,6.984060556E-1,-1.563486409E0,2.202770841E0
6.366745833E-1,-1.378737198E0,7.009653819E-1,-1.213200769E0,1.965737733E0
6.467045833E-1,-1.175159515E0,6.113486159E-1,-9.506479222E-1,1.630484127E0
6.567355833E-1,-7.067974678E-1,5.262020463E-1,-6.324173033E-1,1.084621086E0
6.667655833E-1,-4.091504368E-1,5.183720398E-1,-5.448745447E-1,8.561553137E-1
6.767965833E-1,-3.069060970E-1,5.848735929E-1,-8.666152471E-1,1.089628587E0
6.868275833E-1,-4.423624025E-1,7.544089329E-1,-1.141259551E0,1.437807600E0
6.968575833E-1,-6.616111355E-1,8.730647260E-1,-1.373651290E0,1.756954518E0
7.068885833E-1,-8.120212564E-1,8.622438687E-1,-1.636124614E0,2.019838301E0
7.169185833E-1,-9.503832626E-1,6.269448942E-1,-1.580359719E0,1.947774393E0
7.269495833E-1,-1.098608644E0,3.488887399E-1,-7.118488044E-1,1.354766779E0
7.369805833E-1,-1.169750767E0,1.656253070E-1,3.795304888E-1,1.240883553E0
7.470105833E-1,-9.988225472E-1,1.868752581E-1,9.783993924E-1,1.410614835E0
7.570415833E-1,-8.004139486E-1,4.540754718E-1,1.152211386E0,1.474597607E0
7.670715833E-1,-7.143088742E-1,6.284213161E-1,9.107108545E-1,1.317021176E0
7.771025833E-1,-8.399371795E-1,9.791209388E-1,6.353473431E-1,1.437998096E0
7.871335833E-1,-1.054505728E0,1.527397978E0,2.689719200E-3,1.856053380E0
7.971635833E-1,-1.026125463E0,1.892591094E0,-9.041841924E-1,2.335033955E0
8.071945833E-1,-7.811670343E-1,1.750647596E0,-9.216030478E-1,2.127049862E0
8.172255833E-1,-1.795205206E-1,1.273204896E0,4.176695377E-1,1.351934232E0
8.272555833E-1,9.384507765E-1,6.291647896E-1,2.362147070E0,2.618449345E0
8.372865833E-1,1.726027455E0,-1.062728521E-1,4.394928668E0,4.722908287E0
8.473165833E-1,1.916201420E0,-7.123961037E-1,6.147018186E0,6.478052846E0
8.573475833E-1,1.700827272E0,-1.122787612E0,6.864246429E0,7.160401139E0
8.673785833E-1,1.557459976E0,-1.266441422E0,6.154227219E0,6.473335161E0
8.774085833E-1,1.625756624E0,-1.012899427E0,4.384217153E0,4.784392322E0
8.874395833E-1,1.755346710E0,-7.006315058E-1,2.628139833E0,3.237166286E0
8.974695833E-1,6.121086077E-1,-1.688201087E0,2.347863491E0,2.955869217E0
9.075005833E-1,6.455352393E-1,-1.034933197E0,1.158531641E0,1.682259799E0
9.175315833E-1,1.149229306E0,-7.505544484E-2,4.773479748E-1,1.246684566E0
9.275615833E-1,1.242805806E0,-3.670013675E-1,-2.502924049E-1,1.319811564E0
9.375925833E-1,1.425170815E0,-5.455212468E-1,-7.588843918E-1,1.704291877E0
9.476225833E-1,1.299361099E0,-5.448499864E-1,-4.353860164E-1,1.474707346E0
9.576535833E-1,1.161989465E0,-6.261932346E-1,-3.554270965E-1,1.366991553E0
9.676845833E-1,1.172473085E0,-8.321386018E-1,-4.712066442E-1,1.513004788E0
9.777145833E-1,1.238001149E0,-7.875714165E-1,-2.475447983E-1,1.488016804E0
9.877455833E-1,1.211008428E0,-7.596275729E-1,5.432063341E-2,1.430568486E0
9.977755833E-1,1.039241864E0,-7.928996918E-1,2.632065654E-2,1.307442676E0
1.007806583E0,9.238239665E-1,-8.302672005E-1,-7.196343720E-2,1.244175663E0
1.017837583E0,7.276446189E-1,-8.740795103E-1,-1.092020148E-1,1.142543987E0
1.027867583E0,5.778461167E-1,-8.070405981E-1,-1.006791133E-1,9.976757717E-1
1.037898583E0,7.937176441E-1,-6.221533933E-1,-4.050968546E-1,1.086814614E0
1.047928583E0,1.132051941E0,-4.216146541E-1,-8.597453535E-1,1.482721345E0
1.057959583E0,1.250527493E0,-2.559124562E-1,-1.182857813E0,1.740247914E0
1.067990583E0,1.120815785E0,-2.382942107E-1,-1.321690008E0,1.749250306E0
1.078020583E0,8.603217427E-1,-3.028708604E-1,-1.250162188E0,1.547510826E0
1.088051583E0,6.317292322E-1,-4.100073463E-1,-1.078447006E0,1.315384276E0
1.098082583E0,5.638740122E-1,-5.254512638E-1,-8.224231607E-1,1.127134769E0
1.108112583E0,5.216056231E-1,-5.965317714E-1,-4.192085248E-1,8.964699480E-1
1.118143583E0,4.204877860E-1,-6.432565793E-1,-3.015467584E-2,7.690892728E-1
1.128173583E0,3.655506002E-1,-6.494017106E-1,2.404948103E-1,7.830629457E-1
1.138204583E0,3.162466220E-1,-5.230430880E-1,3.966242391E-1,7.286266430E-1
1.148235583E0,3.548103614E-1,-3.575440809E-1,3.373901904E-1,6.062675176E-1
1.158265583E0,5.640736946E-1,-2.159063914E-1,-9.604051709E-3,6.040587228E-1
1.168296583E0,5.708107468E-1,-5.003959447E-2,-5.214020669E-1,7.747186490E-1
1.178326583E0,3.655951852E-1,1.055188537E-1,-9.769948912E-1,1.048481323E0
1.188357583E0,3.870078351E-2,7.518759191E-2,-1.369434278E0,1.372042698E0
1.198388583E0,-2.675804289E-1,-7.735310823E-2,-1.318751782E0,1.347846079E0
1.208418583E0,-4.881532639E-1,-1.096183366E-1,-9.978080553E-1,1.116212661E0
1.218449583E0,-6.248159961E-1,-8.769332439E-2,-7.161927009E-1,9.544721750E-1
1.228479583E0,-6.192213801E-1,6.881149560E-2,-5.399652225E-1,8.244589626E-1
1.238510583E0,-2.888832790E-1,2.994400066E-1,-3.934123635E-1,5.726178082E-1
1.248541583E0,1.453433989E-1,4.362084273E-1,-1.920599842E-1,4.982865974E-1
1.258571583E0,6.082389204E-1,4.899612960E-1,3.504236341E-2,7.818213499E-1
1.268602583E0,9.956782801E-1,5.259728354E-1,-1.593196696E-1,1.137279833E0
1.278632583E0,1.150436756E0,5.625363520E-1,-3.222570115E-1,1.320530749E0
1.288663625E0,9.303626154E-1,5.150250936E-1,-5.269405496E-1,1.186798966E0
1.298694625E0,6.230730142E-1,4.427374282E-1,-7.405387527E-1,1.064252816E0
1.308724625E0,3.321348957E-1,4.224429122E-1,-8.589653349E-1,1.013209282E0
1.318755625E0,6.720888343E-2,4.279369560E-1,-1.090724990E0,1.173596215E0
1.328785625E0,-1.932812483E-1,4.518450513E-1,-1.205288317E0,1.301630331E0
1.338816625E0,-4.657492916E-1,5.273448846E-1,-1.125659180E0,1.327450044E0
1.348847625E0,-6.660119692E-1,6.116947711E-1,-1.006160218E0,1.352812190E0
1.358877625E0,-7.398946819E-1,7.071888658E-1,-1.030337285E0,1.452293068E0
1.368908625E0,-5.279649818E-1,8.295172951E-1,-1.076261317E0,1.457801217E0
1.378939625E0,-1.361819449E-1,1.000310664E0,-1.072363563E0,1.472796849E0
1.388969625E0,2.804423299E-1,9.848091102E-1,-9.615214044E-1,1.404642408E0
1.399000625E0,6.073689278E-1,9.034994835E-1,-6.660908335E-1,1.276277920E0
